Country,Latitude,Longitude,Elevation,Date,Precipitation,Temp Avg,Temp Max,Temp Min
Czech Republic,50.5544,13.9314,833,2/8/2020,0,29,,27
Czech Republic,50.5544,13.9314,833,2/9/2020,2.76,34,,28
Czech Republic,50.5544,13.9314,833,2/10/2020,0.1,36,,
Czech Republic,50.5544,13.9314,833,2/11/2020,0.06,31,36,29
Czech Republic,50.5544,13.9314,833,2/12/2020,1.18,30,,28
Czech Republic,50.5544,13.9314,833,2/13/2020,1.18,30,,
Czech Republic,50.5544,13.9314,833,2/14/2020,0.09,33,,31
Czech Republic,50.5544,13.9314,833,2/15/2020,0.02,34,,30
Czech Republic,50.5544,13.9314,833,2/16/2020,0,40,,32
Czech Republic,50.5544,13.9314,833,2/17/2020,0,42,,
Czech Republic,50.5544,13.9314,833,2/18/2020,0,35,,
Czech Republic,50.5544,13.9314,833,2/19/2020,0.06,32,,
Czech Republic,50.5544,13.9314,833,2/20/2020,0.03,32,,27
Czech Republic,50.5544,13.9314,833,2/21/2020,0.06,32,,28
Czech Republic,50.5544,13.9314,833,2/22/2020,0,37,44,31
Czech Republic,50.5544,13.9314,833,2/23/2020,0,41,,
Czech Republic,50.5544,13.9314,833,2/24/2020,0.09,33,,30
Czech Republic,50.5544,13.9314,833,2/25/2020,0.07,39,,31
Czech Republic,50.5544,13.9314,833,2/26/2020,0.02,31,,
Czech Republic,50.5544,13.9314,833,2/27/2020,0.08,30,37,
Czech Republic,50.5544,13.9314,833,2/28/2020,0.06,29,33,
Czech Republic,50.5544,13.9314,833,2/29/2020,0.16,31,,26
Czech Republic,50.5544,13.9314,833,3/1/2020,0.12,36,,31
Czech Republic,50.5544,13.9314,833,3/2/2020,0.04,36,,
Nigeria,5.015,6.95,26.5,1/22/2020,,82,,
Nigeria,5.015,6.95,26.5,1/23/2020,,82,,
Nigeria,5.015,6.95,26.5,1/24/2020,,82,,
Nigeria,5.015,6.95,26.5,1/25/2020,,79,,
Nigeria,5.015,6.95,26.5,1/26/2020,,78,,
Nigeria,5.015,6.95,26.5,1/27/2020,,77,,
Nigeria,5.015,6.95,26.5,1/28/2020,,86,96,
Nigeria,5.015,6.95,26.5,1/29/2020,,83,,69
Nigeria,5.015,6.95,26.5,1/30/2020,,84,98,69
Nigeria,5.015,6.95,26.5,1/31/2020,,85,97,
Nigeria,5.015,6.95,26.5,2/1/2020,,82,99,
Nigeria,5.015,6.95,26.5,2/2/2020,,81,,67
Nigeria,5.015,6.95,26.5,2/3/2020,,81,,70
Nigeria,5.015,6.95,26.5,2/4/2020,,83,95,72
Nigeria,5.015,6.95,26.5,2/5/2020,,85,95,75
Nigeria,5.015,6.95,26.5,2/6/2020,,84,97,
Nigeria,5.015,6.95,26.5,2/7/2020,,82,,
Nigeria,5.015,6.95,26.5,2/8/2020,,83,98,
Nigeria,5.015,6.95,26.5,2/9/2020,,82,96,
Nigeria,5.015,6.95,26.5,2/10/2020,,84,97,75
Nigeria,5.015,6.95,26.5,2/11/2020,0,81,98,71
Nigeria,5.015,6.95,26.5,2/12/2020,,82,97,
Nigeria,5.015,6.95,26.5,2/13/2020,,86,99,
Nigeria,5.015,6.95,26.5,2/14/2020,,86,99,71
Nigeria,5.015,6.95,26.5,2/15/2020,,85,97,73
Nigeria,5.015,6.95,26.5,2/16/2020,,86,97,75
Nigeria,5.015,6.95,26.5,2/17/2020,,87,97,77
Nigeria,5.015,6.95,26.5,2/18/2020,,85,95,
Nigeria,5.015,6.95,26.5,2/19/2020,,84,97,
Nigeria,5.015,6.95,26.5,2/20/2020,,87,100,
Nigeria,5.015,6.95,26.5,2/21/2020,,88,100,75
Nigeria,5.015,6.95,26.5,2/22/2020,,88,100,
Nigeria,5.015,6.95,26.5,2/23/2020,,88,101,77
Nigeria,5.015,6.95,26.5,2/24/2020,,88,,
Nigeria,5.015,6.95,26.5,2/25/2020,,84,99,
Nigeria,5.015,6.95,26.5,2/26/2020,,89,,74
Nigeria,5.015,6.95,26.5,2/27/2020,,84,99,
Nigeria,5.015,6.95,26.5,2/28/2020,,88,98,
Nigeria,5.015,6.95,26.5,2/29/2020,,85,99,
Nigeria,5.015,6.95,26.5,3/1/2020,,84,99,76
Nigeria,5.015,6.95,26.5,3/2/2020,,84,,
Qatar,25.261,51.565,10.7,1/22/2020,,67,,59
Qatar,25.261,51.565,10.7,1/23/2020,,63,,
Qatar,25.261,51.565,10.7,1/24/2020,0.01,63,,
Qatar,25.261,51.565,10.7,1/25/2020,0,63,,55
Qatar,25.261,51.565,10.7,1/26/2020,,59,,55
Qatar,25.261,51.565,10.7,1/27/2020,,61,,
Qatar,25.261,51.565,10.7,1/28/2020,,62,,55
Qatar,25.261,51.565,10.7,1/29/2020,,62,,
Qatar,25.261,51.565,10.7,1/30/2020,,64,,57
Qatar,25.261,51.565,10.7,1/31/2020,,63,,
Qatar,25.261,51.565,10.7,2/1/2020,,64,,
Qatar,25.261,51.565,10.7,2/2/2020,,65,,61
Qatar,25.261,51.565,10.7,2/3/2020,,65,,
Qatar,25.261,51.565,10.7,2/4/2020,,64,,
Qatar,25.261,51.565,10.7,2/5/2020,,65,,
Qatar,25.261,51.565,10.7,2/6/2020,,68,,
Qatar,25.261,51.565,10.7,2/7/2020,,70,,62
Qatar,25.261,51.565,10.7,2/8/2020,,71,,62
Qatar,25.261,51.565,10.7,2/9/2020,,74,,
Qatar,25.261,51.565,10.7,2/10/2020,,68,,
Qatar,25.261,51.565,10.7,2/11/2020,,61,,
Qatar,25.261,51.565,10.7,2/12/2020,,56,,52
Qatar,25.261,51.565,10.7,2/13/2020,,59,,51
Qatar,25.261,51.565,10.7,2/14/2020,,63,,
Qatar,25.261,51.565,10.7,2/15/2020,,67,,56
Qatar,25.261,51.565,10.7,2/16/2020,,64,,57
Qatar,25.261,51.565,10.7,2/17/2020,,68,,
Qatar,25.261,51.565,10.7,2/18/2020,,71,,64
Qatar,25.261,51.565,10.7,2/19/2020,,71,,63
Qatar,25.261,51.565,10.7,2/20/2020,,73,,65
Qatar,25.261,51.565,10.7,2/21/2020,,69,,
Qatar,25.261,51.565,10.7,2/22/2020,,68,,62
Qatar,25.261,51.565,10.7,2/23/2020,,71,,65
Qatar,25.261,51.565,10.7,2/24/2020,,74,,68
Qatar,25.261,51.565,10.7,2/25/2020,,76,,
Qatar,25.261,51.565,10.7,2/26/2020,,72,,
Qatar,25.261,51.565,10.7,2/27/2020,,68,,62
Qatar,25.261,51.565,10.7,2/28/2020,,69,,
Qatar,25.261,51.565,10.7,2/29/2020,,68,,
Qatar,25.261,51.565,10.7,3/1/2020,,69,,62
Qatar,25.261,51.565,10.7,3/2/2020,,70,,
Ireland,51.841,-8.491,153,1/22/2020,,47,,44
Ireland,51.841,-8.491,153,1/23/2020,,44,,
Ireland,51.841,-8.491,153,1/24/2020,,42,,
Ireland,51.841,-8.491,153,1/25/2020,,44,,
Ireland,51.841,-8.491,153,1/26/2020,,44,,
Ireland,51.841,-8.491,153,1/27/2020,,36,,
Ireland,51.841,-8.491,153,1/28/2020,,36,,30
Ireland,51.841,-8.491,153,1/29/2020,,43,,34
Ireland,51.841,-8.491,153,1/30/2020,,49,,45
Ireland,51.841,-8.491,153,1/31/2020,,49,,
Ireland,51.841,-8.491,153,2/1/2020,,44,,
Ireland,51.841,-8.491,153,2/2/2020,,47,,42
Ireland,51.841,-8.491,153,2/3/2020,,42,,
Ireland,51.841,-8.491,153,2/4/2020,,44,,37
Ireland,51.841,-8.491,153,2/5/2020,,42,,36
Ireland,51.841,-8.491,153,2/6/2020,,44,,40
Ireland,51.841,-8.491,153,2/7/2020,0.16,46,,
Ireland,51.841,-8.491,153,2/8/2020,,43,,37
Ireland,51.841,-8.491,153,2/9/2020,,49,,
Ireland,51.841,-8.491,153,2/10/2020,,39,,
Ireland,51.841,-8.491,153,2/11/2020,,36,,
Ireland,51.841,-8.491,153,2/12/2020,,38,,
Ireland,51.841,-8.491,153,2/13/2020,,42,,
Ireland,51.841,-8.491,153,2/14/2020,,47,,37
Ireland,51.841,-8.491,153,2/15/2020,,48,,41
Ireland,51.841,-8.491,153,2/16/2020,,42,,
Ireland,51.841,-8.491,153,2/17/2020,,40,,
Ireland,51.841,-8.491,153,2/18/2020,,40,,35
Ireland,51.841,-8.491,153,2/19/2020,,45,,36
Ireland,51.841,-8.491,153,2/20/2020,,42,,
Ireland,51.841,-8.491,153,2/21/2020,,47,,36
Ireland,51.841,-8.491,153,2/22/2020,,46,,
Ireland,51.841,-8.491,153,2/23/2020,,47,,
Ireland,51.841,-8.491,153,2/24/2020,,47,,
Ireland,51.841,-8.491,153,2/25/2020,0.18,36,,
Ireland,51.841,-8.491,153,2/26/2020,,38,,33
Ireland,51.841,-8.491,153,2/27/2020,,39,,35
Ireland,51.841,-8.491,153,2/28/2020,,48,,39
Ireland,51.841,-8.491,153,2/29/2020,,38,,
Ireland,51.841,-8.491,153,3/1/2020,,38,,33
Ireland,51.841,-8.491,153,3/2/2020,,37,,
Iceland,63.96667,-22.6,52.1,1/22/2020,,41,46,
Iceland,63.96667,-22.6,52.1,1/23/2020,,31,38,
Iceland,63.96667,-22.6,52.1,1/24/2020,,32,35,29
Iceland,63.96667,-22.6,52.1,1/25/2020,,35,39,30
Iceland,63.96667,-22.6,52.1,1/26/2020,,34,36,32
Iceland,63.96667,-22.6,52.1,1/27/2020,,33,37,
Iceland,63.96667,-22.6,52.1,1/28/2020,,34,36,
Iceland,63.96667,-22.6,52.1,1/29/2020,,28,34,24
Iceland,63.96667,-22.6,52.1,1/30/2020,,31,33,26
Iceland,63.96667,-22.6,52.1,1/31/2020,,31,34,
Iceland,63.96667,-22.6,52.1,2/1/2020,,28,33,
Iceland,63.96667,-22.6,52.1,2/2/2020,,29,33,24
Iceland,63.96667,-22.6,52.1,2/3/2020,,33,,
Iceland,63.96667,-22.6,52.1,2/4/2020,,35,,
Iceland,63.96667,-22.6,52.1,2/5/2020,,44,45,38
Iceland,63.96667,-22.6,52.1,2/6/2020,,43,47,
Iceland,63.96667,-22.6,52.1,2/7/2020,,43,45,
Iceland,63.96667,-22.6,52.1,2/8/2020,,36,42,
Iceland,63.96667,-22.6,52.1,2/9/2020,,30,36,28
Iceland,63.96667,-22.6,52.1,2/10/2020,,32,35,
Iceland,63.96667,-22.6,52.1,2/11/2020,,30,35,
Iceland,63.96667,-22.6,52.1,2/12/2020,,25,,
Iceland,63.96667,-22.6,52.1,2/13/2020,,27,,21
Iceland,63.96667,-22.6,52.1,2/14/2020,,36,,
Iceland,63.96667,-22.6,52.1,2/15/2020,,35,41,
Iceland,63.96667,-22.6,52.1,2/16/2020,,37,39,35
Iceland,63.96667,-22.6,52.1,2/17/2020,,35,38,
Iceland,63.96667,-22.6,52.1,2/18/2020,,33,38,
Iceland,63.96667,-22.6,52.1,2/19/2020,,31,35,28
Iceland,63.96667,-22.6,52.1,2/20/2020,,33,,29
Iceland,63.96667,-22.6,52.1,2/21/2020,,33,35,
Iceland,63.96667,-22.6,52.1,2/22/2020,,31,35,
Iceland,63.96667,-22.6,52.1,2/23/2020,,32,36,25
Iceland,63.96667,-22.6,52.1,2/24/2020,,33,36,
Iceland,63.96667,-22.6,52.1,2/25/2020,,28,36,23
Iceland,63.96667,-22.6,52.1,2/26/2020,,28,34,
Iceland,63.96667,-22.6,52.1,2/27/2020,,27,29,25
Iceland,63.96667,-22.6,52.1,2/28/2020,,31,,26
Iceland,63.96667,-22.6,52.1,2/29/2020,,31,,
Iceland,63.96667,-22.6,52.1,3/1/2020,,35,,31
Iceland,63.96667,-22.6,52.1,3/2/2020,,36,38,
Mexico,19.4,-99.183,2303,1/22/2020,0,61,,
Mexico,19.4,-99.183,2303,1/23/2020,0,60,74,43
Mexico,19.4,-99.183,2303,1/24/2020,0,60,,
Mexico,19.4,-99.183,2303,1/25/2020,0,58,,
Mexico,19.4,-99.183,2303,1/26/2020,0,61,72,47
Mexico,19.4,-99.183,2303,1/27/2020,0,62,76,50
Mexico,19.4,-99.183,2303,1/28/2020,0,65,75,45
Mexico,19.4,-99.183,2303,1/29/2020,0,60,76,45
Mexico,19.4,-99.183,2303,1/30/2020,0,66,76,46
Mexico,19.4,-99.183,2303,1/31/2020,0,61,72,50
Mexico,19.4,-99.183,2303,2/1/2020,0,63,76,51
Mexico,19.4,-99.183,2303,2/2/2020,0,60,71,51
Mexico,19.4,-99.183,2303,2/3/2020,0,66,71,51
Mexico,19.4,-99.183,2303,2/4/2020,0,60,,
Mexico,19.4,-99.183,2303,2/6/2020,0,62,,
Mexico,19.4,-99.183,2303,2/7/2020,0,65,,
Mexico,19.4,-99.183,2303,2/8/2020,0,64,82,50
Mexico,19.4,-99.183,2303,2/9/2020,0,70,81,50
Mexico,19.4,-99.183,2303,2/10/2020,0,70,,
Mexico,19.4,-99.183,2303,2/11/2020,0,70,85,54
Mexico,19.4,-99.183,2303,2/12/2020,0,66,84,54
Mexico,19.4,-99.183,2303,2/13/2020,0,65,79,53
Mexico,19.4,-99.183,2303,2/14/2020,0,64,,
Mexico,19.4,-99.183,2303,2/15/2020,,62,,
Mexico,19.4,-99.183,2303,2/16/2020,0,63,78,52
Mexico,19.4,-99.183,2303,2/18/2020,0,71,87,52
Mexico,19.4,-99.183,2303,2/19/2020,0,74,86,53
Mexico,19.4,-99.183,2303,2/20/2020,0,67,84,52
Mexico,19.4,-99.183,2303,2/21/2020,0,66,79,51
Mexico,19.4,-99.183,2303,2/22/2020,0,61,79,50
Mexico,19.4,-99.183,2303,2/23/2020,0,69,,
Mexico,19.4,-99.183,2303,2/24/2020,0,71,83,55
Mexico,19.4,-99.183,2303,2/25/2020,0,73,84,54
Mexico,19.4,-99.183,2303,2/26/2020,0,65,81,52
Mexico,19.4,-99.183,2303,2/27/2020,0,64,,
Mexico,19.4,-99.183,2303,2/28/2020,0,65,80,42
Mexico,19.4,-99.183,2303,2/29/2020,0,69,79,51
Mexico,19.4,-99.183,2303,3/1/2020,0,68,81,51
Mexico,19.4,-99.183,2303,3/2/2020,0,74,83,55
Belarus,53.45,31.017,170,1/22/2020,0.24,36,,
Belarus,53.45,31.017,170,1/23/2020,,29,33,
Belarus,53.45,31.017,170,1/24/2020,0,33,35,24
Belarus,53.45,31.017,170,1/25/2020,,36,39,
Belarus,53.45,31.017,170,1/26/2020,,34,38,28
Belarus,53.45,31.017,170,1/27/2020,,33,,
Belarus,53.45,31.017,170,1/28/2020,,31,,30
Belarus,53.45,31.017,170,1/29/2020,,33,35,31
Belarus,53.45,31.017,170,1/30/2020,0.71,32,33,32
Belarus,53.45,31.017,170,1/31/2020,0.01,33,33,32
Belarus,53.45,31.017,170,2/1/2020,0.04,34,,32
Belarus,53.45,31.017,170,2/2/2020,0.31,41,47,35
Belarus,53.45,31.017,170,2/3/2020,0.02,35,38,33
Belarus,53.45,31.017,170,2/4/2020,,32,36,
Belarus,53.45,31.017,170,2/5/2020,,24,30,
Belarus,53.45,31.017,170,2/6/2020,,24,36,18
Belarus,53.45,31.017,170,2/7/2020,,20,24,18
Belarus,53.45,31.017,170,2/8/2020,,22,,15
Belarus,53.45,31.017,170,2/9/2020,0,30,32,26
Belarus,53.45,31.017,170,2/10/2020,,31,36,26
Belarus,53.45,31.017,170,2/11/2020,0.2,35,38,
Belarus,53.45,31.017,170,2/12/2020,0.09,33,36,32
Belarus,53.45,31.017,170,2/13/2020,0.04,34,37,32
Belarus,53.45,31.017,170,2/14/2020,,34,40,32
Belarus,53.45,31.017,170,2/15/2020,,33,44,27
Belarus,53.45,31.017,170,2/16/2020,,35,40,29
Belarus,53.45,31.017,170,2/17/2020,,42,48,34
Belarus,53.45,31.017,170,2/18/2020,0.12,40,44,
Belarus,53.45,31.017,170,2/19/2020,,38,44,34
Belarus,53.45,31.017,170,2/20/2020,,38,47,31
Belarus,53.45,31.017,170,2/21/2020,,33,40,27
Belarus,53.45,31.017,170,2/22/2020,,34,40,27
Belarus,53.45,31.017,170,2/23/2020,,39,44,35
Belarus,53.45,31.017,170,2/24/2020,,33,41,29
Belarus,53.45,31.017,170,2/25/2020,,33,42,24
Belarus,53.45,31.017,170,2/26/2020,0.12,39,45,34
Belarus,53.45,31.017,170,2/27/2020,,38,42,
Belarus,53.45,31.017,170,2/28/2020,,32,38,27
Belarus,53.45,31.017,170,2/29/2020,,33,38,29
Belarus,53.45,31.017,170,3/1/2020,,37,44,28
Belarus,53.45,31.017,170,3/2/2020,0.2,40,43,37
Lithuania,55.75,24.383,58,1/22/2020,0.08,38,,
Lithuania,55.75,24.383,58,1/23/2020,0,35,39,32
Lithuania,55.75,24.383,58,1/24/2020,0.04,41,44,35
Lithuania,55.75,24.383,58,1/25/2020,0.04,38,42,
Lithuania,55.75,24.383,58,1/26/2020,0.01,36,39,28
Lithuania,55.75,24.383,58,1/27/2020,0.01,34,34,
Lithuania,55.75,24.383,58,1/28/2020,0,33,,30
Lithuania,55.75,24.383,58,1/29/2020,0.12,36,37,
Lithuania,55.75,24.383,58,1/30/2020,0.04,36,41,32
Lithuania,55.75,24.383,58,1/31/2020,0.04,36,38,
Lithuania,55.75,24.383,58,2/1/2020,,41,47,34
Lithuania,55.75,24.383,58,2/2/2020,0.03,42,,
Lithuania,55.75,24.383,58,2/3/2020,,36,40,35
Lithuania,55.75,24.383,58,2/4/2020,0,32,36,
Lithuania,55.75,24.383,58,2/5/2020,0,27,34,19
Lithuania,55.75,24.383,58,2/6/2020,0.05,32,38,
Lithuania,55.75,24.383,58,2/7/2020,0,28,33,23
Lithuania,55.75,24.383,58,2/8/2020,0.02,34,37,29
Lithuania,55.75,24.383,58,2/9/2020,,36,41,
Lithuania,55.75,24.383,58,2/10/2020,0.19,39,43,33
Lithuania,55.75,24.383,58,2/11/2020,0.12,37,39,
Lithuania,55.75,24.383,58,2/12/2020,0.14,37,40,33
Lithuania,55.75,24.383,58,2/13/2020,0.04,37,42,35
Lithuania,55.75,24.383,58,2/14/2020,0.08,33,40,
Lithuania,55.75,24.383,58,2/15/2020,0,31,39,23
Lithuania,55.75,24.383,58,2/16/2020,0,39,,33
Lithuania,55.75,24.383,58,2/17/2020,0,46,51,
Lithuania,55.75,24.383,58,2/18/2020,0,40,45,36
Lithuania,55.75,24.383,58,2/19/2020,,39,42,36
Lithuania,55.75,24.383,58,2/20/2020,0,37,42,
Lithuania,55.75,24.383,58,2/21/2020,0,36,38,31
Lithuania,55.75,24.383,58,2/22/2020,0.08,39,,37
Lithuania,55.75,24.383,58,2/23/2020,0.08,39,43,35
Lithuania,55.75,24.383,58,2/24/2020,0,37,43,
Lithuania,55.75,24.383,58,2/25/2020,0.12,32,36,25
Lithuania,55.75,24.383,58,2/26/2020,,38,,33
Lithuania,55.75,24.383,58,2/27/2020,0.04,33,37,30
Lithuania,55.75,24.383,58,2/28/2020,0.16,32,34,
Lithuania,55.75,24.383,58,2/29/2020,0,34,40,
Lithuania,55.75,24.383,58,3/1/2020,0.07,40,46,36
Lithuania,55.75,24.383,58,3/2/2020,0.01,42,48,
Netherlands,51.45,3.6,8,1/22/2020,0,38,43,34
Netherlands,51.45,3.6,8,1/23/2020,0,42,46,38
Netherlands,51.45,3.6,8,1/24/2020,,37,38,36
Netherlands,51.45,3.6,8,1/25/2020,0,36,39,34
Netherlands,51.45,3.6,8,1/26/2020,0,43,47,38
Netherlands,51.45,3.6,8,1/27/2020,0.18,46,48,42
Netherlands,51.45,3.6,8,1/28/2020,0.62,42,45,40
Netherlands,51.45,3.6,8,1/29/2020,0.09,44,46,42
Netherlands,51.45,3.6,8,1/30/2020,0.02,46,51,41
Netherlands,51.45,3.6,8,1/31/2020,0.06,50,53,47
Netherlands,51.45,3.6,8,2/1/2020,0.02,49,,
Netherlands,51.45,3.6,8,2/2/2020,0.01,48,52,
Netherlands,51.45,3.6,8,2/3/2020,0.14,48,,
Netherlands,51.45,3.6,8,2/4/2020,0,44,,
Netherlands,51.45,3.6,8,2/5/2020,0.07,44,47,40
Netherlands,51.45,3.6,8,2/6/2020,0,42,48,
Netherlands,51.45,3.6,8,2/7/2020,0,43,49,
Netherlands,51.45,3.6,8,2/8/2020,0,46,49,44
Netherlands,51.45,3.6,8,2/9/2020,0,49,54,45
Netherlands,51.45,3.6,8,2/10/2020,0.15,47,,
Netherlands,51.45,3.6,8,2/11/2020,0.06,44,46,42
Netherlands,51.45,3.6,8,2/12/2020,0,44,45,
Netherlands,51.45,3.6,8,2/13/2020,0.06,45,49,40
Netherlands,51.45,3.6,8,2/14/2020,0.28,46,49,44
Netherlands,51.45,3.6,8,2/15/2020,0,49,,46
Netherlands,51.45,3.6,8,2/16/2020,0.01,52,57,
Netherlands,51.45,3.6,8,2/17/2020,0.45,46,49,
Netherlands,51.45,3.6,8,2/18/2020,0.07,46,49,
Netherlands,51.45,3.6,8,2/19/2020,0.33,44,,43
Netherlands,51.45,3.6,8,2/20/2020,0.02,47,51,
Netherlands,51.45,3.6,8,2/21/2020,0.29,46,48,39
Netherlands,51.45,3.6,8,2/22/2020,0,48,51,45
Netherlands,51.45,3.6,8,2/23/2020,0.18,49,54,
Netherlands,51.45,3.6,8,2/24/2020,0.04,47,52,
Netherlands,51.45,3.6,8,2/25/2020,0.15,45,,
Netherlands,51.45,3.6,8,2/26/2020,0,42,,36
Netherlands,51.45,3.6,8,2/27/2020,0.06,40,,
Netherlands,51.45,3.6,8,2/28/2020,0.41,42,,38
Netherlands,51.45,3.6,8,2/29/2020,0.2,47,52,
Netherlands,51.45,3.6,8,3/1/2020,0.07,43,48,40
Netherlands,51.45,3.6,8,3/2/2020,0.23,43,46,41
Estonia,58.1,23.967,4,1/22/2020,,38,42,37
Estonia,58.1,23.967,4,1/23/2020,,38,40,35
Estonia,58.1,23.967,4,1/24/2020,,40,41,38
Estonia,58.1,23.967,4,1/25/2020,,39,41,37
Estonia,58.1,23.967,4,1/26/2020,,40,40,37
Estonia,58.1,23.967,4,1/27/2020,,39,40,38
Estonia,58.1,23.967,4,1/28/2020,,36,40,34
Estonia,58.1,23.967,4,1/29/2020,,37,38,34
Estonia,58.1,23.967,4,1/30/2020,,37,38,35
Estonia,58.1,23.967,4,1/31/2020,,37,38,36
Estonia,58.1,23.967,4,2/1/2020,,39,41,36
Estonia,58.1,23.967,4,2/2/2020,,39,41,37
Estonia,58.1,23.967,4,2/3/2020,,36,40,34
Estonia,58.1,23.967,4,2/4/2020,,30,38,24
Estonia,58.1,23.967,4,2/5/2020,,34,38,23
Estonia,58.1,23.967,4,2/6/2020,,32,39,29
Estonia,58.1,23.967,4,2/7/2020,,32,37,26
Estonia,58.1,23.967,4,2/8/2020,,37,38,32
Estonia,58.1,23.967,4,2/9/2020,,38,40,36
Estonia,58.1,23.967,4,2/10/2020,,39,41,37
Estonia,58.1,23.967,4,2/11/2020,,38,41,35
Estonia,58.1,23.967,4,2/12/2020,,38,39,35
Estonia,58.1,23.967,4,2/13/2020,,38,39,35
Estonia,58.1,23.967,4,2/14/2020,,36,39,30
Estonia,58.1,23.967,4,2/15/2020,,37,38,30
Estonia,58.1,23.967,4,2/16/2020,,39,41,36
Estonia,58.1,23.967,4,2/17/2020,,41,44,38
Estonia,58.1,23.967,4,2/18/2020,,40,42,39
Estonia,58.1,23.967,4,2/19/2020,,39,41,37
Estonia,58.1,23.967,4,2/20/2020,,37,39,35
Estonia,58.1,23.967,4,2/21/2020,,38,39,36
Estonia,58.1,23.967,4,2/22/2020,,39,41,38
Estonia,58.1,23.967,4,2/23/2020,,40,41,38
Estonia,58.1,23.967,4,2/24/2020,,38,40,36
Estonia,58.1,23.967,4,2/25/2020,,34,39,32
Estonia,58.1,23.967,4,2/26/2020,,37,39,32
Estonia,58.1,23.967,4,2/27/2020,,32,39,29
Estonia,58.1,23.967,4,2/28/2020,,30,33,26
Estonia,58.1,23.967,4,2/29/2020,,35,37,31
Estonia,58.1,23.967,4,3/1/2020,,38,41,35
Estonia,58.1,23.967,4,3/2/2020,,38,41,35
Denmark,57.093,9.849,3,1/22/2020,0.01,40,,
Denmark,57.093,9.849,3,1/23/2020,0.03,42,,28
Denmark,57.093,9.849,3,1/24/2020,0.06,43,,
Denmark,57.093,9.849,3,1/25/2020,0,42,,39
Denmark,57.093,9.849,3,1/26/2020,0.01,42,,
Denmark,57.093,9.849,3,1/27/2020,0,42,,39
Denmark,57.093,9.849,3,1/28/2020,0.06,41,43,37
Denmark,57.093,9.849,3,1/29/2020,0.07,42,,39
Denmark,57.093,9.849,3,1/30/2020,0.05,40,,37
Denmark,57.093,9.849,3,1/31/2020,0,44,47,41
Denmark,57.093,9.849,3,2/1/2020,0.04,46,,
Denmark,57.093,9.849,3,2/2/2020,0.03,40,45,
Denmark,57.093,9.849,3,2/3/2020,0,38,42,31
Denmark,57.093,9.849,3,2/4/2020,0.26,37,42,
Denmark,57.093,9.849,3,2/5/2020,0,38,,27
Denmark,57.093,9.849,3,2/6/2020,0.01,43,,
Denmark,57.093,9.849,3,2/7/2020,0,40,41,36
Denmark,57.093,9.849,3,2/8/2020,0,40,43,36
Denmark,57.093,9.849,3,2/9/2020,0.05,44,49,
Denmark,57.093,9.849,3,2/10/2020,0.63,42,49,
Denmark,57.093,9.849,3,2/11/2020,0.07,38,,
Denmark,57.093,9.849,3,2/12/2020,0.57,40,,
Denmark,57.093,9.849,3,2/13/2020,0.06,37,,33
Denmark,57.093,9.849,3,2/14/2020,0,37,42,31
Denmark,57.093,9.849,3,2/15/2020,0.02,44,,38
Denmark,57.093,9.849,3,2/16/2020,0.54,47,,
Denmark,57.093,9.849,3,2/17/2020,0.31,44,,41
Denmark,57.093,9.849,3,2/18/2020,0.07,42,,
Denmark,57.093,9.849,3,2/19/2020,0.17,41,46,36
Denmark,57.093,9.849,3,2/20/2020,0.01,42,,
Denmark,57.093,9.849,3,2/21/2020,0.25,42,45,
Denmark,57.093,9.849,3,2/22/2020,0.33,44,47,
Denmark,57.093,9.849,3,2/23/2020,0.16,42,45,
Denmark,57.093,9.849,3,2/24/2020,0,39,,36
Denmark,57.093,9.849,3,2/25/2020,0.38,37,42,
Denmark,57.093,9.849,3,2/26/2020,0.15,34,37,
Denmark,57.093,9.849,3,2/27/2020,0,31,36,24
Denmark,57.093,9.849,3,2/28/2020,0.15,38,,29
Denmark,57.093,9.849,3,2/29/2020,0,40,,36
Denmark,57.093,9.849,3,3/1/2020,0.37,41,,37
Denmark,57.093,9.849,3,3/2/2020,0.07,40,47,
Norway,59.3,4.883,56,1/22/2020,,43,44,
Norway,59.3,4.883,56,1/23/2020,,45,46,42
Norway,59.3,4.883,56,1/24/2020,,43,45,
Norway,59.3,4.883,56,1/25/2020,,44,45,41
Norway,59.3,4.883,56,1/26/2020,,44,45,43
Norway,59.3,4.883,56,1/27/2020,,42,45,
Norway,59.3,4.883,56,1/28/2020,,39,41,
Norway,59.3,4.883,56,1/29/2020,,40,42,37
Norway,59.3,4.883,56,1/30/2020,,40,42,38
Norway,59.3,4.883,56,1/31/2020,,44,,39
Norway,59.3,4.883,56,2/1/2020,,44,,
Norway,59.3,4.883,56,2/2/2020,,39,42,
Norway,59.3,4.883,56,2/3/2020,,38,,
Norway,59.3,4.883,56,2/4/2020,,40,43,
Norway,59.3,4.883,56,2/5/2020,,43,45,38
Norway,59.3,4.883,56,2/6/2020,,44,,
Norway,59.3,4.883,56,2/7/2020,,41,42,
Norway,59.3,4.883,56,2/8/2020,,43,45,41
Norway,59.3,4.883,56,2/9/2020,,44,46,42
Norway,59.3,4.883,56,2/10/2020,,41,44,
Norway,59.3,4.883,56,2/11/2020,,41,43,37
Norway,59.3,4.883,56,2/12/2020,,39,41,
Norway,59.3,4.883,56,2/13/2020,,37,41,
Norway,59.3,4.883,56,2/14/2020,,40,,35
Norway,59.3,4.883,56,2/15/2020,,44,,42
